ITEM_NO,COMPANY,Station_Series_ID,DynamicStartFt,DynamicEndFt,TestStartDateTime
48602,ANR Pipeline,8005380,41937.30321,45594.28157,1969-08-23 11:30:00
48602,ANR Pipeline,8005380,45594.28157,46195.51188,1969-08-23 11:30:00
48602,ANR Pipeline,8005380,46195.51188,46233.99285,1969-08-23 11:30:00
48602,ANR Pipeline,8005380,11717.32613,15286.20081,1969-08-23 11:30:00
48602,ANR Pipeline,8005380,15286.20081,15879.00265,1969-08-23 11:30:00
48602,ANR Pipeline,8005380,15879.00265,19342.54924,1969-08-23 11:30:00
48602,ANR Pipeline,8005380,19342.54924,21930.51184,1969-08-23 11:30:00
48602,ANR Pipeline,8005380,21930.51184,23221.64702,1969-08-23 11:30:00
48602,ANR Pipeline,8005380,23221.64702,41937.30321,1969-08-23 11:30:00
68008,ANR Pipeline,8005716,5884.1798,7870.53479,2011-11-15 10:00:00
68008,ANR Pipeline,8005716,7870.53479,7984,2011-11-15 10:00:00
68008,ANR Pipeline,8005716,4032,4390.67914,2011-11-15 10:00:00
68008,ANR Pipeline,8005716,4390.67914,4520.26904,2011-11-15 10:00:00
68008,ANR Pipeline,8005716,4520.26904,5806.77166,2011-11-15 10:00:00
68008,ANR Pipeline,8005716,5806.77166,5884.1798,2011-11-15 10:00:00
47044,ANR Pipeline,8005716,0,754.99016,1971-07-14 12:50:00
47044,ANR Pipeline,8005716,754.99016,2737.68373,1971-07-14 12:50:00
47044,ANR Pipeline,8005716,2737.68373,4031.824,1971-07-14 12:50:00
47042,ANR Pipeline,8005716,23343.54662,24903.33665,1971-07-16 04:00:00
47042,ANR Pipeline,8005716,24903.33665,24958.07747,1971-07-16 04:00:00
47042,ANR Pipeline,8005716,24958.07747,27478.20214,1971-07-16 04:00:00
47042,ANR Pipeline,8005716,27478.20214,28484.998,1971-07-16 04:00:00
47042,ANR Pipeline,8005716,11770.35107,13225.33467,1971-07-16 04:00:00
47042,ANR Pipeline,8005716,13225.33467,13332.77561,1971-07-16 04:00:00
47042,ANR Pipeline,8005716,13332.77561,16077.56236,1971-07-16 04:00:00
47042,ANR Pipeline,8005716,16077.56236,20487.30974,1971-07-16 04:00:00
47042,ANR Pipeline,8005716,20487.30974,21817.96263,1971-07-16 04:00:00
47042,ANR Pipeline,8005716,21817.96263,23343.54662,1971-07-16 04:00:00
47042,ANR Pipeline,8005716,7870.53479,8029.0945,1971-07-16 04:00:00
47042,ANR Pipeline,8005716,8029.0945,8927.48689,1971-07-16 04:00:00
47042,ANR Pipeline,8005716,8927.48689,9293.26773,1971-07-16 04:00:00
47042,ANR Pipeline,8005716,9293.26773,11673.69096,1971-07-16 04:00:00
47042,ANR Pipeline,8005716,11673.69096,11770.35107,1971-07-16 04:00:00
46877,ANR Pipeline,8006227,66,1177.01444,1981-07-13 08:30:00
46877,ANR Pipeline,8006227,1177.01444,1523.23491,1981-07-13 08:30:00
46877,ANR Pipeline,8006227,1523.23491,1997.69357,1981-07-13 08:30:00
46877,ANR Pipeline,8006227,1997.69357,19356.75856,1981-07-13 08:30:00
46877,ANR Pipeline,8006227,19356.75856,21585.75463,1981-07-13 08:30:00
46877,ANR Pipeline,8006227,21585.75463,21689.97379,1981-07-13 08:30:00
46877,ANR Pipeline,8006227,21689.97379,24412.78875,1981-07-13 08:30:00
46877,ANR Pipeline,8006227,24412.78875,24424.74085,1981-07-13 08:30:00
46877,ANR Pipeline,8006227,24424.74085,25414,1981-07-13 08:30:00
47044,ANR Pipeline,8006716,71959.23239,75003.69762,1971-07-14 12:50:00
47045,ANR Pipeline,8006716,33.1,854.17323,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,854.17323,1042.35236,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,1042.35236,2898.13649,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,2898.13649,3378.80578,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,3378.80578,8699.82613,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,8699.82613,8767.35894,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,57683.79274,62498.97319,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,65721.0795,66989.26191,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,66989.26191,69962.13921,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,69962.13921,70464.88856,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,32838.46462,34380.34782,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,34380.34782,34789.25858,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,34789.25858,37025.83339,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,37025.83339,46722.0834,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,46722.0834,49379.71792,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,49379.71792,57683.79274,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,8767.35894,9525.44949,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,9525.44949,10290.57088,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,10290.57088,12910.48558,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,12910.48558,29358.8091,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,29358.8091,32099.75399,1971-07-13 20:15:00
47045,ANR Pipeline,8006716,32099.75399,32838.46462,1971-07-13 20:15:00
67551,ANR Pipeline,8006716,69942,69962.13921,2011-08-02 12:00:00
67551,ANR Pipeline,8006716,69962.13921,70464.88856,2011-08-02 12:00:00
67551,ANR Pipeline,8006716,70464.88856,71384,2011-08-02 12:00:00
67552,ANR Pipeline,8006716,62475,62498.97319,2011-08-07 11:30:00
67552,ANR Pipeline,8006716,62498.97319,65721.0795,2011-08-07 11:30:00
67552,ANR Pipeline,8006716,65721.0795,66989.26191,2011-08-07 11:30:00
67552,ANR Pipeline,8006716,66989.26191,67389,2011-08-07 11:30:00
47044,ANR Pipeline,8006716,71080.047,71959.23239,1971-07-14 12:50:00
47044,ANR Pipeline,8006716,77015.9614,77142.12282,1971-07-14 12:50:00
47044,ANR Pipeline,8006716,77142.12282,80648.99947,1971-07-14 12:50:00
47044,ANR Pipeline,8006716,75003.69762,77015.9614,1971-07-14 12:50:00
46850,ANR Pipeline,8007226,70699.805,71523.12347,1960-07-10 14:00:00
46850,ANR Pipeline,8007226,71523.12347,73286.99814,1960-07-10 14:00:00
46831,ANR Pipeline,8007226,36.999,19764.87208,1978-09-30 14:25:00
46831,ANR Pipeline,8007226,19764.87208,22914.82943,1978-09-30 14:25:00
46831,ANR Pipeline,8007226,22914.82943,25636.1024,1978-09-30 14:25:00
46831,ANR Pipeline,8007226,25636.1024,30072.74283,1978-09-30 14:25:00
46831,ANR Pipeline,8007226,30072.74283,31005.66278,1978-09-30 14:25:00
46831,ANR Pipeline,8007226,31005.66278,31217.04401,1978-09-30 14:25:00
46831,ANR Pipeline,8007226,31217.04401,66331.83409,1978-09-30 14:25:00
46831,ANR Pipeline,8007226,66331.83409,68481.22714,1978-09-30 14:25:00
46831,ANR Pipeline,8007226,68481.22714,71523.12347,1978-09-30 14:25:00
46831,ANR Pipeline,8007226,71523.12347,73261.156,1978-09-30 14:25:00
67252,ANR Pipeline,8007226,72450,73100,2011-04-01 08:00:00
48353,ANR Pipeline,8007301,26444.553,31508.04795,1969-10-03 15:00:00
48353,ANR Pipeline,8007301,31508.04795,35728.32683,1969-10-03 15:00:00
48353,ANR Pipeline,8007301,35728.32683,36202.36882,1969-10-03 15:00:00
48353,ANR Pipeline,8007301,36202.36882,38354.85242,1969-10-03 15:00:00
48353,ANR Pipeline,8007301,38354.85242,45907.809,1969-10-03 15:00:00
68140,ANR Pipeline,8008226,48097.25729,48210,2011-05-02 20:15:00
46865,ANR Pipeline,8008226,48188.977,50633.99942,1975-10-02 02:15:00
68140,ANR Pipeline,8008226,47638.6943,48066.52238,2011-05-02 20:15:00
68140,ANR Pipeline,8008226,48066.52238,48097.25729,2011-05-02 20:15:00
68140,ANR Pipeline,8008226,46132.004,46177.50007,2011-05-02 20:15:00
68140,ANR Pipeline,8008226,46177.50007,47638.6943,2011-05-02 20:15:00
46850,ANR Pipeline,8008226,0,983.97966,1960-07-10 14:00:00
46850,ANR Pipeline,8008226,983.97966,1291.73229,1960-07-10 14:00:00
46850,ANR Pipeline,8008226,1291.73229,3355.08531,1960-07-10 14:00:00
46850,ANR Pipeline,8008226,3355.08531,5083.92061,1960-07-10 14:00:00
46850,ANR Pipeline,8008226,5083.92061,6858.10368,1960-07-10 14:00:00
46850,ANR Pipeline,8008226,47638.6943,48066.52238,1960-07-10 14:00:00
46850,ANR Pipeline,8008226,6858.10368,29861.91934,1960-07-10 14:00:00
46850,ANR Pipeline,8008226,29861.91934,35097.99874,1960-07-10 14:00:00
46850,ANR Pipeline,8008226,35097.99874,36328.54008,1960-07-10 14:00:00
46850,ANR Pipeline,8008226,36328.54008,38480.42657,1960-07-10 14:00:00
46850,ANR Pipeline,8008226,38480.42657,46177.50007,1960-07-10 14:00:00
46864,ANR Pipeline,8008226,45.998,983.97966,1975-10-03 20:30:00
46864,ANR Pipeline,8008226,983.97966,1291.73229,1975-10-03 20:30:00
46864,ANR Pipeline,8008226,1291.73229,3355.08531,1975-10-03 20:30:00
46864,ANR Pipeline,8008226,3355.08531,5083.92061,1975-10-03 20:30:00
46864,ANR Pipeline,8008226,5083.92061,6858.10368,1975-10-03 20:30:00
46864,ANR Pipeline,8008226,47638.6943,48066.52238,1975-10-03 20:30:00
46864,ANR Pipeline,8008226,6858.10368,29861.91934,1975-10-03 20:30:00
46864,ANR Pipeline,8008226,29861.91934,35097.99874,1975-10-03 20:30:00
46864,ANR Pipeline,8008226,35097.99874,36328.54008,1975-10-03 20:30:00
46864,ANR Pipeline,8008226,36328.54008,38480.42657,1975-10-03 20:30:00
46864,ANR Pipeline,8008226,38480.42657,46177.50007,1975-10-03 20:30:00
46998,ANR Pipeline,8008253,29916.02039,32316.36488,1974-11-01 15:00:00
46998,ANR Pipeline,8008253,32316.36488,32369.98036,1974-11-01 15:00:00
46998,ANR Pipeline,8008253,0,3368.8878,1974-11-01 15:00:00
46998,ANR Pipeline,8008253,3368.8878,3588.72704,1974-11-01 15:00:00
46998,ANR Pipeline,8008253,3588.72704,5532.17192,1974-11-01 15:00:00
46998,ANR Pipeline,8008253,5532.17192,29123.19886,1974-11-01 15:00:00
46998,ANR Pipeline,8008253,29123.19886,29916.02039,1974-11-01 15:00:00
46998,ANR Pipeline,8008253,32369.98036,34405.11816,1974-11-01 15:00:00
46998,ANR Pipeline,8008253,34405.11816,35419.80977,1974-11-01 15:00:00
46998,ANR Pipeline,8008253,35419.80977,35490.813,1974-11-01 15:00:00
48355,ANR Pipeline,8009301,21192.78547,21501.66342,1969-10-15 11:15:00
48355,ANR Pipeline,8009301,21501.66342,22935.91539,1969-10-15 11:15:00
52356,ANR Pipeline,8009301,54277.19496,57677.05717,1969-07-30 22:00:00
52356,ANR Pipeline,8009301,57677.05717,57725.5,1969-07-30 22:00:00
48355,ANR Pipeline,8009301,18640,21192.78547,1969-10-15 11:15:00
48355,ANR Pipeline,8009301,22935.91539,26223.43508,1969-10-15 11:15:00
48355,ANR Pipeline,8009301,26223.43508,28041.28613,1969-10-15 11:15:00
48355,ANR Pipeline,8009301,28041.28613,30102.79204,1969-10-15 11:15:00
48355,ANR Pipeline,8009301,30102.79204,33537.52958,1969-10-15 11:15:00
48355,ANR Pipeline,8009301,33537.52958,34837,1969-10-15 11:15:00
48356,ANR Pipeline,8009301,34837,44137.33931,1969-10-14 15:45:00
48356,ANR Pipeline,8009301,44137.33931,44551.79141,1969-10-14 15:45:00
48356,ANR Pipeline,8009301,44551.79141,50217.55257,1969-10-14 15:45:00
48356,ANR Pipeline,8009301,50217.55257,51602.30323,1969-10-14 15:45:00
48356,ANR Pipeline,8009301,51602.30323,53081.996,1969-10-14 15:45:00
52356,ANR Pipeline,8009301,53027.5,53695.9384,1969-07-30 22:00:00
52356,ANR Pipeline,8009301,53695.9384,54277.19496,1969-07-30 22:00:00
22847,ANR Pipeline,8010301,40193.85177,41518.01516,1968-08-26 13:00:00
31038,ANR Pipeline,8010301,110,133.999,1999-11-17 08:30:00
48362,ANR Pipeline,8010301,17.999,784.23229,1968-08-23 13:55:00
22847,ANR Pipeline,8010301,30531.49283,31981.38456,1968-08-26 13:00:00
31038,ANR Pipeline,8010301,8278.999,8340.997,1999-11-17 08:30:00
22847,ANR Pipeline,8010301,8276.71917,10130.47246,1968-08-26 13:00:00
48296,ANR Pipeline,8010301,14905,15785,1984-07-18 18:30:00
22847,ANR Pipeline,8010301,13356.28939,18532.54924,1968-08-26 13:00:00
48362,ANR Pipeline,8010301,2367.10958,4062.80841,1968-08-23 13:55:00
22847,ANR Pipeline,8010301,34156.50924,36858.13654,1968-08-26 13:00:00
48362,ANR Pipeline,8010301,784.23229,785.14108,1968-08-23 13:55:00
48362,ANR Pipeline,8010301,785.14108,1705.80053,1968-08-23 13:55:00
48362,ANR Pipeline,8010301,1705.80053,2032.18176,1968-08-23 13:55:00
48362,ANR Pipeline,8010301,2032.18176,2367.10958,1968-08-23 13:55:00
48362,ANR Pipeline,8010301,4062.80841,7512.999,1968-08-23 13:55:00
22847,ANR Pipeline,8010301,7512.999,8276.71917,1968-08-26 13:00:00
22847,ANR Pipeline,8010301,10130.47246,13356.28939,1968-08-26 13:00:00
22847,ANR Pipeline,8010301,18532.54924,18709.8852,1968-08-26 13:00:00
22847,ANR Pipeline,8010301,18709.8852,19487.0768,1968-08-26 13:00:00
22847,ANR Pipeline,8010301,19487.0768,30531.49283,1968-08-26 13:00:00
22847,ANR Pipeline,8010301,31981.38456,34156.50924,1968-08-26 13:00:00
22847,ANR Pipeline,8010301,36858.13654,40193.85177,1968-08-26 13:00:00
22847,ANR Pipeline,8010301,41518.01516,42863.02172,1968-08-26 13:00:00
22847,ANR Pipeline,8010301,42863.02172,45699.91805,1968-08-26 13:00:00
22847,ANR Pipeline,8010301,45699.91805,49586.59456,1968-08-26 13:00:00
22847,ANR Pipeline,8010301,49586.59456,51002.63787,1968-08-26 13:00:00
22847,ANR Pipeline,8010301,51002.63787,52043.99942,1968-08-26 13:00:00
47011,ANR Pipeline,8011253,21078.70082,23974.90161,1974-12-03 22:00:00
47011,ANR Pipeline,8011253,15137.139,18765.02628,1974-12-03 22:00:00
47011,ANR Pipeline,8011253,18765.02628,21078.70082,1974-12-03 22:00:00
47011,ANR Pipeline,8011253,23974.90161,24581.48626,1974-12-03 22:00:00
47011,ANR Pipeline,8011253,24581.48626,52632.67068,1974-12-03 22:00:00
47011,ANR Pipeline,8011253,52632.67068,57654.46203,1974-12-03 22:00:00
47011,ANR Pipeline,8011253,57654.46203,82805.99094,1974-12-03 22:00:00
22847,ANR Pipeline,8012301,30547.58535,30567.56238,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,30567.56238,37694.05518,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,37694.05518,38077.56239,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,12957.8117,14976.0663,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,49815.43315,50223.03157,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,50223.03157,50551.88984,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,50551.88984,50951.39771,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,9952.93637,11820.89897,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,21999.8688,22384.03547,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,22384.03547,23515.56762,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,23515.56762,23903.24479,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,65802.19498,72413.99945,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,5774.97376,5944.39305,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,5944.39305,8176.92587,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,8176.92587,8594.05841,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,8594.05841,9721.07941,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,9721.07941,9952.93637,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,0,985.49213,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,985.49213,1387.32284,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,1387.32284,5774.97376,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,11820.89897,12957.8117,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,18485.24609,18622.03743,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,18622.03743,19656.87995,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,19656.87995,20368.29071,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,20368.29071,21999.8688,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,14976.0663,17905.00659,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,17905.00659,18485.24609,1968-08-26 13:00:00
32546,ANR Pipeline,8012301,15731.956,15909.449,1973-09-05 11:30:00
22847,ANR Pipeline,8012301,25479.11093,30547.58535,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,23903.24479,25479.11093,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,38077.56239,39303.19888,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,39303.19888,49815.43315,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,58325.84655,60488.30062,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,60488.30062,61325.44301,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,61325.44301,64904.74747,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,64904.74747,64984.79013,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,64984.79013,65802.19498,1968-08-26 13:00:00
22847,ANR Pipeline,8012301,50951.39771,58325.84655,1968-08-26 13:00:00
22847,ANR Pipeline,8013301,33453.88457,35211.55845,1968-08-26 13:00:00
22847,ANR Pipeline,8013301,32231.42721,32614.12406,1968-08-26 13:00:00
22847,ANR Pipeline,8013301,29544.87865,32231.42721,1968-08-26 13:00:00
22847,ANR Pipeline,8013301,35896.64048,37214.31108,1968-08-26 13:00:00
22849,ANR Pipeline,8013301,0,1649.94751,2005-08-25 11:30:00
22849,ANR Pipeline,8013301,1649.94751,1666.3189,2005-08-25 11:30:00
22849,ANR Pipeline,8013301,1666.3189,1818.21195,2005-08-25 11:30:00
22847,ANR Pipeline,8013301,0,1649.94751,1968-08-26 13:00:00
22847,ANR Pipeline,8013301,1649.94751,1666.3189,1968-08-26 13:00:00
22847,ANR Pipeline,8013301,1666.3189,1818.21195,1968-08-26 13:00:00
22849,ANR Pipeline,8013301,1818.21195,3732.2605,2005-08-25 11:30:00
22849,ANR Pipeline,8013301,3732.2605,4687.32284,2005-08-25 11:30:00
22849,ANR Pipeline,8013301,4687.32284,9318.79267,2005-08-25 11:30:00
22849,ANR Pipeline,8013301,9318.79267,20037.59517,2005-08-25 11:30:00
22849,ANR Pipeline,8013301,20037.59517,21193.01512,2005-08-25 11:30:00
22849,ANR Pipeline,8013301,21193.01512,23958.83206,2005-08-25 11:30:00
22849,ANR Pipeline,8013301,23958.83206,25151.701,2005-08-25 11:30:00
22847,ANR Pipeline,8013301,1818.21195,3732.2605,1968-08-26 13:00:00
22847,ANR Pipeline,8013301,3732.2605,4687.32284,1968-08-26 13:00:00
22847,ANR Pipeline,8013301,4687.32284,9318.79267,1968-08-26 13:00:00
22847,ANR Pipeline,8013301,9318.79267,20037.59517,1968-08-26 13:00:00
22847,ANR Pipeline,8013301,20037.59517,21193.01512,1968-08-26 13:00:00
22847,ANR Pipeline,8013301,21193.01512,23958.83206,1968-08-26 13:00:00
22847,ANR Pipeline,8013301,23958.83206,25835.76447,1968-08-26 13:00:00
22847,ANR Pipeline,8013301,25835.76447,28473.27104,1968-08-26 13:00:00
22847,ANR Pipeline,8013301,28473.27104,28733.01185,1968-08-26 13:00:00
22847,ANR Pipeline,8013301,28733.01185,29544.87865,1968-08-26 13:00:00
22847,ANR Pipeline,8013301,32614.12406,32939.3406,1968-08-26 13:00:00
22847,ANR Pipeline,8013301,32939.3406,33453.88457,1968-08-26 13:00:00
22847,ANR Pipeline,8013301,35211.55845,35896.64048,1968-08-26 13:00:00
22847,ANR Pipeline,8013301,37214.31108,45326.098,1968-08-26 13:00:00
22847,ANR Pipeline,8014301,0,363.53347,1968-08-26 13:00:00
22847,ANR Pipeline,8014301,363.53347,581.15486,1968-08-26 13:00:00
22847,ANR Pipeline,8014301,581.15486,1882.1588,1968-08-26 13:00:00
22847,ANR Pipeline,8014301,1882.1588,6498.59581,1968-08-26 13:00:00
22847,ANR Pipeline,8014301,6498.59581,7024.93767,1968-08-26 13:00:00
22847,ANR Pipeline,8014301,7024.93767,7328.34975,1968-08-26 13:00:00
22847,ANR Pipeline,8014301,7328.34975,8301.02035,1968-08-26 13:00:00
22847,ANR Pipeline,8014301,8301.02035,8995.94161,1968-08-26 13:00:00
22847,ANR Pipeline,8014301,8995.94161,11714.26839,1968-08-26 13:00:00
22847,ANR Pipeline,8014301,11714.26839,16012.001,1968-08-26 13:00:00
49652,ANR Pipeline,8014501,82431.5,82691,1971-08-06 09:00:00
49652,ANR Pipeline,8015501,63091.6602,64250,1971-08-06 09:00:00
49653,ANR Pipeline,8015501,64250,64884.01257,1971-08-06 21:00:00
49653,ANR Pipeline,8015501,64884.01257,65276.69957,1971-08-06 21:00:00
49653,ANR Pipeline,8015501,71388.66809,72567.71665,1971-08-06 21:00:00
49653,ANR Pipeline,8015501,72567.71665,73249.29473,1971-08-06 21:00:00
49652,ANR Pipeline,8015501,0,46961.39771,1971-08-06 09:00:00
49652,ANR Pipeline,8015501,46961.39771,50870.34457,1971-08-06 09:00:00
49652,ANR Pipeline,8015501,50870.34457,61780.80718,1971-08-06 09:00:00
49652,ANR Pipeline,8015501,61780.80718,63091.6602,1971-08-06 09:00:00
49653,ANR Pipeline,8015501,65276.69957,67015.7547,1971-08-06 21:00:00
49653,ANR Pipeline,8015501,67015.7547,68159.61953,1971-08-06 21:00:00
49653,ANR Pipeline,8015501,68159.61953,68458.31047,1971-08-06 21:00:00
49653,ANR Pipeline,8015501,68458.31047,71388.66809,1971-08-06 21:00:00
49653,ANR Pipeline,8015501,73249.29473,94752.5,1971-08-06 21:00:00
48375,ANR Pipeline,8016350,46198.1464,46570.76779,1968-11-03 04:00:00
48375,ANR Pipeline,8016350,46570.76779,47735.17068,1968-11-03 04:00:00
48375,ANR Pipeline,8016350,47735.17068,48100.02304,1968-11-03 04:00:00
48293,ANR Pipeline,8016350,50541.004,52393.22186,1973-12-19 22:07:00
48375,ANR Pipeline,8016350,49097.70349,49592.35572,1968-11-03 04:00:00
48375,ANR Pipeline,8016350,49592.35572,50069.71464,1968-11-03 04:00:00
48375,ANR Pipeline,8016350,50069.71464,52393.22186,1968-11-03 04:00:00
48375,ANR Pipeline,8016350,48707.01123,49097.70349,1968-11-03 04:00:00
67970,ANR Pipeline,8016350,49241,49592.35572,2007-05-24 08:00:00
67970,ANR Pipeline,8016350,49592.35572,50069.71464,2007-05-24 08:00:00
67970,ANR Pipeline,8016350,50069.71464,50368,2007-05-24 08:00:00
33518,ANR Pipeline,8016350,41439.42592,41867,2003-10-15 09:00:00
48375,ANR Pipeline,8016350,41439.42592,41905.86949,1968-11-03 04:00:00
48375,ANR Pipeline,8016350,41905.86949,42233.54009,1968-11-03 04:00:00
48375,ANR Pipeline,8016350,42233.54009,42727.42461,1968-11-03 04:00:00
48293,ANR Pipeline,8016350,52791.97843,54813,1973-12-19 22:07:00
48375,ANR Pipeline,8016350,52791.97843,55717.996,1968-11-03 04:00:00
33599,ANR Pipeline,8016350,44396.402,44558.92723,2003-10-25 11:00:00
48375,ANR Pipeline,8016350,43667.48038,43942.93314,1968-11-03 04:00:00
48375,ANR Pipeline,8016350,43942.93314,44270.73826,1968-11-03 04:00:00
48375,ANR Pipeline,8016350,44270.73826,44558.92723,1968-11-03 04:00:00
33518,ANR Pipeline,8016350,41369.602,41439.42592,2003-10-15 09:00:00
48375,ANR Pipeline,8016350,27535.432,28927.84453,1968-11-03 04:00:00
48375,ANR Pipeline,8016350,28927.84453,41439.42592,1968-11-03 04:00:00
48375,ANR Pipeline,8016350,42727.42461,43416.87343,1968-11-03 04:00:00
48375,ANR Pipeline,8016350,43416.87343,43667.48038,1968-11-03 04:00:00
33599,ANR Pipeline,8016350,44558.92723,45066,2003-10-25 11:00:00
33600,ANR Pipeline,8016350,45215.496,45765.098,2003-10-28 10:00:00
48375,ANR Pipeline,8016350,44558.92723,45784.05847,1968-11-03 04:00:00
